,alcohol,babies,bakery,beverages,breakfast,bulk,canned goods,dairy eggs,deli,dry goods pasta,frozen,household,international,meat seafood,missing,order_id,other,pantry,personal care,pets,produce,snacks
4110,0,0,1,1,0,0,5,0,0,1,0,0,0,1,0,1477178,0,2,0,0,9,0
4111,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1477322,0,0,0,0,3,0
4112,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,1477488,0,0,0,0,2,1
4113,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1477964,0,0,0,0,0,0
4114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1478227,0,0,0,0,1,0
4115,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,1478398,0,0,0,0,3,1
4116,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1478718,0,0,0,0,0,0
4117,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1479000,0,0,0,0,4,0
4118,0,0,2,1,0,0,1,1,0,0,3,0,0,1,0,1479229,0,1,1,0,0,0
4119,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1479833,0,0,0,0,0,0
4120,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1480213,0,1,0,0,3,0
4121,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1480375,0,3,0,0,1,0
4122,0,0,1,1,2,0,0,1,0,1,4,0,0,0,0,1480421,0,3,0,0,1,1
4123,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1480857,0,1,0,0,2,0
4124,0,2,0,0,1,0,0,6,1,0,0,0,0,0,0,1481337,0,0,0,0,5,1
4125,0,0,1,3,0,0,3,2,0,0,0,1,0,0,0,1481526,0,1,0,0,11,1
4126,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,1481727,0,0,2,0,1,0
4127,0,0,0,3,0,0,0,2,3,0,0,0,0,0,0,1481805,0,0,0,0,1,0
4128,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1482014,0,0,0,0,2,0
4129,0,0,0,1,0,0,1,4,0,0,4,0,0,1,0,1482349,0,3,0,0,5,3
4130,0,0,0,0,0,0,1,4,1,0,1,0,0,0,0,1482496,0,0,0,0,0,0
4131,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1483508,0,0,0,0,0,1
4132,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1483570,0,2,0,0,3,0
4133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1483781,0,0,0,0,5,0
4134,0,0,0,1,0,0,6,2,0,1,1,0,1,1,1,1483852,0,4,1,0,1,1
4135,0,0,0,2,0,0,0,2,3,0,3,0,0,1,0,1484786,0,4,0,0,5,3
4136,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1484914,0,1,0,0,0,0
4137,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1485894,0,0,0,0,3,0
4138,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1486021,0,0,0,0,0,0
4139,0,1,2,1,0,0,0,5,1,0,3,0,0,1,0,1486363,0,2,0,0,5,0
4140,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,1486464,0,1,0,0,3,0
4141,0,0,2,3,2,0,1,4,0,2,0,0,0,0,0,1486499,0,2,0,0,2,0
4142,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1486558,0,0,0,0,0,0
4143,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1487102,0,0,0,0,3,0
4144,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,1487792,0,0,0,0,6,3
4145,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1487909,0,0,1,0,11,1
4146,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1488389,0,0,0,0,0,0
4147,0,0,0,1,0,0,1,4,0,1,0,0,0,0,0,1488670,0,0,0,0,3,1
4148,0,0,0,2,1,0,1,2,1,1,1,4,2,0,0,1488833,0,2,3,0,0,1
4149,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1489491,0,0,0,0,0,2
4150,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1489579,0,1,0,0,0,1
4151,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1490006,0,0,0,0,0,0
4152,0,0,1,0,0,0,2,1,1,0,0,0,0,2,0,1490463,0,0,0,0,3,1
4153,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,1491286,0,2,2,0,6,0
4154,0,1,4,1,2,0,0,6,2,1,2,0,0,1,0,1491582,0,2,0,0,2,4
4155,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1492219,0,0,0,0,1,0
4156,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1493374,0,0,0,0,2,0
4157,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1494322,0,0,0,0,4,1
4158,0,0,2,4,2,0,0,4,0,2,4,3,0,0,0,1494558,0,0,2,0,0,1
4159,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1494708,0,0,0,0,1,1
4160,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1495537,0,0,3,0,4,0
4161,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,1495690,0,0,0,0,0,1
4162,0,0,0,1,1,0,0,1,0,0,4,0,0,0,0,1495776,0,1,1,1,1,0
4163,0,0,2,0,0,0,2,4,0,3,0,1,0,1,0,1495859,0,6,0,0,3,0
4164,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1496171,0,0,0,0,2,0
4165,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1496307,0,0,0,0,0,4
4166,0,0,0,1,0,0,1,3,1,0,0,1,0,0,0,1496323,0,2,0,0,3,0
4167,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1497014,0,0,0,0,4,0
4168,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1497547,0,0,0,0,0,2
4169,0,0,2,1,1,0,0,3,1,0,1,0,1,0,0,1497786,0,0,0,0,3,5
4170,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1498172,0,0,0,0,0,0
4171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1498199,0,0,0,0,0,0
4172,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1498259,0,0,0,0,2,1
4173,0,0,0,2,0,0,0,2,1,0,1,1,0,0,0,1499004,0,0,0,0,8,1
4174,0,2,1,3,0,0,0,2,0,0,3,0,0,0,0,1499957,0,1,0,0,6,0
4175,0,0,0,1,0,0,3,0,0,0,2,0,0,0,0,1500163,0,6,0,0,0,0
4176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500215,0,0,1,0,0,0
4177,0,0,2,2,0,1,0,5,1,0,3,0,0,0,0,1500382,0,2,0,0,9,2
4178,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1500936,0,0,0,0,4,0
4179,0,0,0,0,0,0,0,5,0,1,3,0,0,0,0,1501222,0,1,0,0,1,2
4180,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1502012,0,0,0,0,0,1
4181,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1502122,0,0,0,0,0,2
4182,0,0,2,1,0,0,0,5,0,1,4,0,0,0,0,1502334,0,0,0,0,9,2
4183,0,0,1,2,1,0,0,2,1,2,4,2,0,2,0,1502678,0,0,0,0,1,0
4184,0,0,0,1,1,0,0,5,1,0,3,0,0,2,0,1502724,0,3,0,0,11,0
4185,0,0,2,2,0,0,1,3,0,2,2,0,0,0,0,1502729,0,2,0,0,0,1
4186,0,0,1,1,0,0,0,6,0,0,3,0,0,0,0,1502783,0,0,0,0,2,2
4187,0,0,1,3,1,0,0,2,0,0,0,1,0,1,0,1503485,0,1,0,0,8,2
4188,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1503648,0,1,0,0,3,0
4189,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,1503905,0,0,0,0,0,1
4190,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1503908,0,0,0,0,0,1
4191,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1503955,0,0,0,1,1,0
4192,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1504475,0,1,0,0,2,0
4193,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1504736,0,0,0,1,0,0
4194,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1504957,0,0,0,0,0,0
4195,0,5,0,1,0,0,1,5,0,1,1,3,0,1,0,1504981,0,4,0,0,19,8
4196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1505300,0,0,0,0,3,0
4197,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1505359,0,0,0,0,0,0
4198,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1505587,0,0,0,0,1,0
4199,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1505801,0,0,0,0,0,1
4200,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1506231,0,1,0,0,0,1
4201,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1506395,0,1,0,0,0,3
4202,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1508250,0,2,0,1,1,0
4203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1509549,0,0,0,0,0,0
4204,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1510247,2,0,0,0,0,0
4205,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1510755,0,0,0,0,4,0
4206,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1511054,0,0,0,0,0,0
4207,0,0,0,12,0,0,5,8,4,0,5,0,1,0,0,1512496,0,0,0,0,5,2
4208,1,0,1,3,0,0,0,0,0,0,2,0,0,0,0,1513014,0,1,0,0,0,0
4209,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1513161,0,1,0,0,4,0
4210,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1513690,0,0,0,0,3,0
4211,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1513807,0,0,0,0,4,0
4212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514017,0,0,0,0,1,3
4213,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1514068,0,2,0,0,3,0
4214,0,0,2,2,0,0,0,5,1,1,1,1,0,0,0,1514212,0,0,0,0,2,0
4215,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1514334,0,0,0,0,3,0
4216,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,1514350,0,0,0,0,1,0
4217,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1514502,0,0,0,0,2,1
4218,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1515245,0,1,0,0,2,0
4219,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1515776,0,0,0,0,1,0
4220,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1516182,0,0,0,0,1,0
4221,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1516204,0,0,0,0,3,0
4222,0,0,0,3,1,0,0,1,1,1,1,0,0,0,0,1516341,0,0,0,0,4,0
4223,0,0,1,1,0,0,0,4,1,0,1,1,0,1,0,1516750,0,0,0,0,1,0
4224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1516846,0,0,1,0,2,0
4225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1516865,0,0,0,0,1,2
4226,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1519106,0,0,0,0,6,2
4227,0,0,0,0,0,0,1,4,1,1,1,0,2,1,0,1519286,0,1,0,0,9,1
4228,0,0,0,1,2,0,0,9,1,0,0,1,0,0,0,1519393,0,9,0,0,8,2
4229,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1519854,0,0,0,0,5,0
4230,0,1,1,0,0,0,0,1,1,0,4,0,0,0,0,1519896,0,2,1,0,4,0
4231,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,1520305,0,0,0,0,1,0
4232,0,0,0,0,1,0,0,3,0,0,4,0,0,0,0,1520674,0,0,0,0,0,0
4233,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1521016,0,0,0,0,2,3
4234,0,0,0,1,0,0,0,6,0,1,0,0,1,0,0,1521097,0,1,0,0,6,0
4235,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1521162,0,0,0,0,1,0
4236,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1521283,0,0,0,0,1,0
4237,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,1521351,0,1,0,0,4,2
4238,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,1521406,0,0,0,1,1,1
4239,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,1521958,0,0,2,0,1,1
4240,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1522052,0,0,0,0,0,1
4241,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1522222,0,0,0,0,3,1
4242,0,0,1,0,0,0,3,5,0,0,0,0,0,0,1,1523484,0,2,0,0,2,0
4243,0,0,0,3,0,0,0,1,1,0,1,1,0,0,0,1523958,0,3,0,0,2,1
4244,0,0,1,0,1,0,7,0,0,2,0,1,0,0,0,1524486,0,2,0,0,0,0
4245,0,0,0,1,0,0,0,0,0,0,3,0,0,2,0,1524746,0,0,0,0,2,1
4246,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1524822,0,1,0,0,8,1
4247,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1527124,0,0,0,0,0,1
4248,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1527217,0,0,0,0,1,0
4249,0,0,0,3,1,0,0,5,0,3,1,0,0,0,0,1528283,0,1,2,0,15,0
4250,0,0,2,0,1,0,3,6,0,1,0,1,1,0,0,1528409,0,2,0,2,11,3
4251,0,0,1,2,0,0,0,3,2,0,2,0,0,0,0,1529670,0,1,1,0,1,4
4252,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1529923,0,0,0,0,1,0
4253,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1530435,0,0,0,0,3,6
4254,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1530527,0,0,0,0,0,0
4255,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1530672,0,0,0,0,3,0
4256,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,1530741,0,0,0,0,2,1
4257,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1530862,0,0,0,0,1,1
4258,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1531116,0,0,0,0,3,1
4259,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1531508,0,0,0,0,3,0
4260,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,1532185,0,0,0,0,1,0
4261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532588,0,0,0,0,2,0
4262,0,0,1,1,0,0,3,2,1,1,1,1,0,1,0,1532691,0,1,0,0,2,0
4263,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1532765,0,0,0,0,4,1
4264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533277,0,0,0,0,1,0
4265,0,0,1,1,0,0,0,3,0,0,1,0,0,0,0,1534022,0,0,0,0,0,2
4266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1534704,0,0,0,0,10,0
4267,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1534769,0,0,0,0,0,0
4268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1534933,0,0,0,0,4,0
4269,0,0,4,1,3,0,0,5,2,1,2,2,0,0,0,1535157,0,1,0,0,4,8
4270,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1536391,0,1,0,0,1,0
4271,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1536747,0,1,0,0,14,0
4272,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,1536987,0,0,0,0,0,1
4273,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1537086,0,4,1,0,6,1
4274,0,0,0,0,0,0,1,3,1,0,2,0,0,0,0,1537599,0,0,0,0,2,0
4275,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1538433,0,0,0,0,5,1
4276,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,1538815,0,1,0,0,1,0
4277,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1539873,0,0,0,0,2,0
4278,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1540034,0,0,0,0,0,0
4279,0,0,1,0,1,0,1,0,1,0,0,2,0,0,0,1540367,0,0,0,0,2,1
4280,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1540559,0,0,0,0,4,1
4281,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,1540816,0,0,0,0,0,0
4282,0,0,1,0,2,0,0,4,0,1,0,1,0,0,0,1541123,0,0,1,0,0,4
4283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1541392,0,1,0,0,1,0
4284,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1541608,0,2,0,0,1,3
4285,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1541628,0,1,0,0,1,0
4286,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1541704,0,1,0,0,7,1
4287,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1542560,0,0,0,0,7,1
4288,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,1542935,0,0,0,0,0,10
4289,0,0,2,6,1,0,0,7,0,0,0,6,0,0,0,1543228,0,1,0,0,0,3
4290,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,1543503,0,0,0,0,1,1
4291,0,2,0,0,1,0,0,1,0,0,3,0,0,0,0,1544328,0,0,0,0,1,3
4292,2,0,0,3,0,0,0,4,0,0,0,1,0,0,0,1544345,0,1,1,0,0,3
4293,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1544389,0,0,0,0,0,0
4294,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1544567,0,0,0,0,1,0
4295,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1544714,0,1,0,0,5,0
4296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544809,0,0,0,0,2,0
4297,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1544855,0,1,2,0,2,1
4298,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,1545670,0,0,0,0,1,4
4299,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1546795,0,0,0,0,5,0
4300,0,0,0,1,0,0,0,1,1,0,3,0,0,0,0,1547194,0,0,1,0,1,0
4301,0,0,0,1,1,0,0,14,1,0,4,0,0,0,1,1548181,0,0,1,0,10,2
4302,0,0,2,2,0,0,3,7,0,0,1,0,1,1,0,1548255,0,0,0,0,6,7
4303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1548583,0,0,0,0,3,0
4304,0,0,0,1,0,0,0,2,0,0,0,2,0,1,0,1549349,0,0,0,0,0,1
4305,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,1549383,0,0,0,0,2,0
4306,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1549464,0,0,0,0,1,0
4307,0,0,0,0,0,0,0,1,0,1,2,1,0,0,1,1549526,0,0,0,0,3,5
4308,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1550064,0,1,0,0,3,0
4309,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,1550693,0,0,0,0,4,1
4310,0,0,1,1,0,0,0,4,1,0,1,0,0,0,0,1550723,0,0,0,0,7,0
4311,0,0,0,4,2,0,0,3,0,0,1,0,0,0,0,1550946,0,0,0,0,1,0
4312,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1550956,0,0,0,0,2,0
4313,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1551197,0,0,0,0,0,0
4314,0,0,1,1,0,0,2,4,1,0,1,0,0,1,0,1551316,0,0,0,0,15,0
4315,0,0,0,0,2,0,2,3,1,5,2,0,0,0,0,1552866,0,1,0,0,6,3
4316,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1553710,0,0,0,0,3,0
4317,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1553884,0,1,0,0,1,0
4318,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1554062,0,2,0,0,0,2
4319,0,0,1,1,0,0,0,1,0,0,3,0,0,0,0,1554131,0,0,0,0,6,1
4320,0,0,0,1,0,0,1,1,0,1,2,0,0,0,0,1554458,0,0,0,0,11,1
4321,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1554783,0,0,0,0,0,0
4322,0,0,0,2,0,0,2,3,0,0,1,0,0,0,0,1555059,0,1,1,0,2,0
4323,0,0,1,0,2,0,0,1,1,1,2,1,0,0,0,1555083,0,0,0,0,4,1
4324,0,0,2,2,0,0,0,4,0,1,0,0,0,1,0,1556357,0,3,0,0,8,0
4325,0,0,2,2,3,0,1,5,0,0,0,1,0,0,0,1556547,0,1,0,0,1,5
4326,0,0,1,5,0,0,2,1,2,0,4,0,0,0,0,1557106,0,2,2,0,5,0
4327,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,1557328,0,0,0,0,1,1
4328,0,0,1,3,0,0,0,1,0,1,1,0,0,1,0,1557906,0,1,0,0,3,0
4329,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,1558183,0,1,0,0,5,0
4330,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1559249,0,0,0,0,0,1
4331,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1559735,0,0,0,0,6,0
4332,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1560040,0,0,0,0,2,0
4333,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1560599,0,3,1,0,2,0
4334,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1560662,0,0,0,0,1,1
4335,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1560683,0,0,0,0,0,0
4336,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1560870,0,0,0,0,0,0
4337,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1561257,0,2,0,0,0,1
4338,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1561284,0,0,0,0,0,0
4339,0,0,2,1,1,0,2,4,0,2,6,0,0,2,0,1561399,0,2,0,0,5,6
4340,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1561812,0,1,0,0,1,1
4341,0,0,2,4,1,0,0,6,1,0,0,0,0,0,0,1561959,0,0,0,0,3,0
4342,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,1562216,0,0,2,0,0,0
4343,0,0,0,3,0,0,0,4,0,0,1,0,0,0,0,1562492,0,1,0,0,9,0
4344,0,0,3,6,1,0,2,5,0,0,2,1,0,1,0,1562673,0,2,0,0,5,0
4345,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1564027,0,1,0,0,0,0
4346,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1564260,0,0,0,0,3,2
4347,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1564818,0,0,0,0,2,0
4348,0,4,0,1,0,0,0,3,3,0,0,0,0,0,0,1564918,0,0,0,0,2,1
4349,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1565141,0,0,2,0,3,0
4350,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1567437,0,1,0,0,2,0
4351,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1568126,0,0,0,0,2,3
4352,0,13,0,1,2,0,0,5,0,4,3,0,0,0,0,1568366,0,0,0,0,5,2
4353,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,1568471,0,0,0,0,0,0
4354,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,1569382,0,2,0,0,1,0
4355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1570259,0,1,0,0,8,1
4356,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1570429,0,0,0,0,2,2
4357,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1570523,0,3,0,0,1,1
4358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571264,0,0,0,0,3,0
4359,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1571280,0,0,0,0,1,1
4360,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,1571531,0,2,0,0,10,1
4361,0,0,1,2,0,0,0,1,1,0,5,1,0,1,0,1571880,0,0,0,0,3,0
4362,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1573153,0,2,0,0,4,0
4363,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,1573369,0,0,0,0,0,1
4364,0,0,0,2,0,0,0,1,1,0,1,1,0,0,0,1573605,0,0,0,0,0,2
4365,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1573621,0,1,0,0,4,0
4366,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1574312,0,1,0,0,6,0
4367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574767,0,2,0,0,3,1
4368,0,0,0,0,0,0,5,4,0,1,0,0,0,0,0,1574999,0,1,0,0,6,1
4369,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1575375,0,0,0,0,1,0
4370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575383,0,0,0,0,4,1
4371,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1575640,0,0,0,0,3,0
4372,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,1576141,0,0,0,0,6,1
4373,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1576936,0,0,0,0,1,0
4374,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,1577017,0,1,0,0,0,1
4375,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1577102,0,0,0,0,0,1
4376,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1577550,0,0,0,0,3,1
4377,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1577783,0,0,2,0,0,1
4378,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1577872,0,0,0,0,1,2
4379,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,1577926,0,1,0,0,3,4
4380,0,0,1,1,0,0,0,1,0,0,2,1,0,0,0,1578601,0,0,0,0,2,1
4381,0,0,0,1,0,0,1,3,0,0,1,0,1,0,0,1579002,0,0,0,0,19,1
4382,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1579614,0,3,0,0,3,2
4383,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1579990,0,1,0,0,3,0
4384,0,0,1,1,0,0,0,4,1,0,0,2,0,0,0,1580384,0,0,0,1,2,0
4385,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1580461,0,3,0,0,1,0
4386,0,0,1,1,0,0,0,4,1,0,0,3,0,0,0,1580938,0,0,0,0,5,5
4387,0,0,0,2,0,0,1,3,1,1,1,1,0,1,0,1581111,0,0,0,0,2,1
4388,0,0,1,1,1,0,2,1,0,0,4,0,0,1,0,1581814,0,2,0,0,4,3
4389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581823,0,0,0,0,1,0
4390,0,0,0,1,0,0,0,2,0,0,3,0,0,0,0,1582160,0,0,1,0,0,0
4391,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1583776,0,0,0,0,0,0
4392,0,0,1,1,2,0,0,1,0,3,1,0,0,1,0,1583883,0,1,0,0,5,4
